DateTime,Open,Close,High,Low
2024-07-15,194.56,192.72,196.19,190.83
2024-07-16,195.59,193.02,196.62,192.24
2024-07-17,191.35,187.93,191.58,185.99
2024-07-18,189.59,183.75,189.68,181.448
2024-07-19,181.14,183.13,184.93,180.11
2024-07-22,185,182.55,185.06,182.48
2024-07-23,184.1,186.41,189.39,183.56
2024-07-24,183.2,180.83,185.45,180.41
2024-07-25,182.91,179.85,183.8958,176.8
2024-07-26,180.39,182.5,183.19,180.24
2024-07-29,183.84,183.2,184.75,182.38
2024-07-30,184.72,181.71,185.86,179.38
2024-07-31,185.05,186.98,187.94,184.46
2024-08-01,189.285,184.07,190.6,181.87
2024-08-02,166.75,167.9,168.77,160.55
2024-08-05,154.21,161.02,162.96,151.61
2024-08-06,161.71,161.93,165.08,158.5404
2024-08-07,166.55,162.77,167.58,161.43
2024-08-08,165.165,165.8,166.6899,162.55
2024-08-09,166.4,166.94,168.55,165.85
2024-08-12,168.14,166.8,168.55,166.1101
2024-08-13,167.81,170.23,171.04,167.1
2024-08-14,172.11,170.1,172.28,168.86
2024-08-15,174.86,177.59,177.91,173.99
2024-08-16,177.04,177.06,178.34,176.2601
2024-08-19,177.64,178.22,178.3,176.16
2024-08-20,177.92,178.88,179.01,177.4308
2024-08-21,179.92,180.11,182.385,178.8937
2024-08-22,181.38,176.13,181.47,175.68
2024-08-23,177.34,177.04,178.9699,175.24
2024-08-26,176.7,175.5,177.4682,174.3
2024-08-27,174.15,173.12,174.89,172.25
2024-08-28,173.69,170.8,173.69,168.92
2024-08-29,173.22,172.12,174.29,170.81
2024-08-30,172.78,178.5,178.9,172.6
2024-09-03,177.55,176.25,178.26,175.26
2024-09-04,174.48,173.33,175.98,172.54
2024-09-05,175,177.89,179.875,174.995
2024-09-06,177.24,171.39,178.38,171.16
2024-09-09,174.53,175.4,175.85,173.51
2024-09-10,177.49,179.55,180.5,176.79
2024-09-11,180.095,184.52,184.99,175.73
2024-09-12,184.8,187,187.41,183.54
2024-09-13,187,186.49,188.5,185.91
2024-09-16,185.29,184.89,185.81,183.36
2024-09-17,186.85,186.88,189.45,186.14
2024-09-18,186.45,186.43,188.8,185.06
2024-09-19,190.04,189.87,190.99,188.47
2024-09-20,190.23,191.6,191.84,187.41
2024-09-23,191.64,193.88,194.45,190.57
2024-09-24,194.27,193.96,195.37,190.13
2024-09-25,193.75,192.53,193.9498,192.16
2024-09-26,194.31,191.16,194.53,189.54
2024-09-27,190.68,187.97,190.9,187.34
2024-09-30,187.14,186.33,188.49,184.65
2024-10-01,184.9,185.13,186.19,183.4519
2024-10-02,184.44,184.76,186.6,184.04
2024-10-03,183.045,181.96,183.44,180.875
2024-10-04,185.75,186.51,187.6,183.6
2024-10-07,182.95,180.8,183.6,180.25
2024-10-08,181.915,182.72,183.09,180.92
2024-10-09,182.82,185.17,185.845,182.05
2024-10-10,187.13,186.65,188.134,185.83
2024-10-11,186.63,188.82,189.9284,186.3
2024-10-14,189.78,187.54,189.83,187.36
2024-10-15,187.63,187.69,188.41,184.58
2024-10-16,187.05,186.89,187.78,185.61
2024-10-17,188.22,187.53,188.94,186
2024-10-18,187.15,188.99,190.74,186.28
2024-10-21,188.05,189.07,189.46,186.4
2024-10-22,188.35,189.7,191.5201,186.975
2024-10-23,188.85,184.71,189.16,183.69
2024-10-24,185.25,186.38,187.11,183.86
2024-10-25,187.85,187.83,190.45,187.53
2024-10-28,189.565,188.39,190.21,188.21
2024-10-29,188.58,190.83,191.4599,187.815
2024-10-30,194.695,192.73,195.61,192.42
2024-10-31,190.51,186.4,190.6,185.23
2024-11-01,199,197.93,200.5,197.02
2024-11-04,196.45,195.78,197.33,194.3101
2024-11-05,196.04,199.5,199.82,195.99
2024-11-06,200.01,207.09,207.55,199.14
2024-11-07,207.44,210.05,212.25,207.19
2024-11-08,209.72,208.18,209.9633,207.44
2024-11-11,208.5,206.84,209.65,205.59
2024-11-12,208.37,208.91,209.54,206.01
2024-11-13,209.4,214.1,215.09,209.14
2024-11-14,214.16,211.48,215.9,210.88
2024-11-15,206.76,202.61,207.34,199.61
2024-11-18,204.15,201.7,204.67,200.95
2024-11-19,199.33,204.61,205.3,198.78
2024-11-20,202.98,202.88,203.13,199.45
2024-11-21,203.49,198.38,203.49,195.75
2024-11-22,198.25,197.12,199.2599,196.75
2024-11-25,199.28,201.45,201.9499,199
2024-11-26,201.9,207.86,208,201.79
2024-11-27,206.98,205.74,207.64,205.05
2024-11-29,205.83,207.89,208.2,204.59
2024-12-02,209.96,210.71,212.99,209.5101
2024-12-03,210.31,213.44,214.02,209.65
2024-12-04,215.96,218.16,220,215.75
2024-12-05,218.03,220.55,222.15,217.3
2024-12-06,220.75,227.03,227.15,220.6
2024-12-09,227.21,226.09,230.08,225.67
2024-12-10,226.09,225.04,229.06,224.2002
2024-12-11,226.41,230.26,231.2,226.26
2024-12-12,229.83,228.97,231.09,227.63
2024-12-13,228.4,227.46,230.2,225.8608
2024-12-16,230.23,232.93,233,228.01
2024-12-17,232.39,231.15,232.73,227.85
2024-12-18,230.77,220.52,231.3999,220.11
2024-12-19,224.91,223.29,226.09,222.92
2024-12-20,219.84,224.92,226.21,218.73
2024-12-23,225.01,225.06,226.88,223.9
2024-12-24,226.94,229.05,229.14,226.13
2024-12-26,228.5,227.05,228.5,226.6706
2024-12-27,225.6,223.75,226.03,220.9
2024-12-30,220.06,221.3,222.9972,218.43
2024-12-31,222.965,219.39,223.2299,218.94
